BusinessEntityID,PersonType,Title,FirstName,MiddleName,LastName,Suffix,EmailPromotion
12352,IN,,Colleen,N,Anand,,0
12353,IN,,Madison,,Walker,,1
12354,IN,,Lacey,L,Zhang,,1
12355,IN,,Lacey,,Wang,,2
12356,IN,,Madison,M,Hall,,1
12357,IN,,Samantha,J,Smith,,1
12358,IN,,Lacey,E,Chen,,2
12359,IN,,Lacey,,Li,,0
12360,IN,,Lacey,L,Liu,,0
12361,IN,,Lacey,,Yang,,0
12362,IN,,Samantha,C,Williams,,1
12363,IN,,Lacey,J,Huang,,0
12364,IN,,Samantha,,Jones,,0
12365,IN,,Jaime,,Hernandez,,0
12366,IN,,Lacey,T,Wu,,0
12367,IN,,Samantha,G,Brown,,0
12368,IN,,Lacey,,Lin,,1
12369,IN,,Lacey,C,Zhou,,1
12370,IN,,Samantha,P,Davis,,2
12371,IN,,Samantha,R,Miller,,1
12372,IN,,Lacey,,Ye,,0
12373,IN,,Samantha,,Wilson,,0
12374,IN,,Samantha,A,Mohamed,,0
12375,IN,,Samantha,K,Taylor,,2
12376,IN,,Samantha,,Anderson,,0
12377,IN,,Samantha,,Thomas,,1
12378,IN,,Lacey,M,Zhao,,0
12379,IN,,Samantha,,Jackson,,0
12380,IN,,Lacey,A,Xu,,2
12381,IN,,Samantha,,White,,0
12382,IN,,Lacey,L,Sun,,2
12383,IN,,Samantha,A,Harris,,0
12384,IN,,Lacey,,Zhu,,0
12385,IN,,Samantha,,Martin,,2
12386,IN,,Lacey,C,Gao,,2
12387,IN,,Joe,E,Alvarez,,1
12388,IN,,Lacey,K,Ma,,0
12389,IN,,Samantha,A,Thompson,,0
12390,IN,,Samantha,,Garcia,,1
12391,IN,,Lacey,A,Liang,,2
12392,IN,,Lacey,,Guo,,0
12393,IN,,Samantha,C,Martinez,,0
12394,IN,,Lacey,,He,,0
12395,IN,,Lacey,C,Zheng,,1
12396,IN,,Lacey,,Hu,,0
12397,IN,,Samantha,,Clark,,1
12398,IN,,Lacey,L,Cai,,1
12399,IN,,Samantha,E,Rodriguez,,2
12400,IN,,Lacey,,Zeng,,2
12401,IN,,Samantha,R,Lewis,,0
12402,IN,,Samantha,B,Lee,,0
12403,IN,,Samantha,,Walker,,0
12404,IN,,Lacey,A,She,,1
12405,IN,,Samantha,,Hall,,0
12406,IN,,Ashley,C,Smith,,0
12407,IN,,Lacey,,Deng,,0
12408,IN,,Ashley,S,Johnson,,2
12409,IN,,Ashley,G,Williams,,1
12410,IN,,Jaime,E,Jimenez,,0
12411,IN,,Lacey,L,Simpson,,0
12412,IN,,Ashley,R,Jones,,0
12413,IN,,Ashley,D,Brown,,0
12414,IN,,Ashley,,Davis,,0
12415,IN,,Ashley,V,Miller,,0
12416,IN,,Lacey,S,Xu,,0
12417,IN,,Ashley,S,Wilson,,0
12418,IN,,Lacey,,Luo,,0
12419,IN,,Ashley,F,Moore,,0
12420,IN,,Lacey,W,Yuan,,2
12421,IN,,Ashley,E,Taylor,,1
12422,IN,,Lacey,,Kumar,,0
12423,IN,,Ashley,,Anderson,,2
12424,IN,,Lacey,L,Lal,,0
12425,IN,,Ashley,J,Thomas,,2
12426,IN,,Lacey,M,Sharma,,2
12427,IN,,Ashley,,Jackson,,0
12428,IN,,Ashley,D,White,,2
12429,IN,,Jaime,C,Moreno,,0
12430,IN,,Jon,M,Lal,,1
12431,IN,,Ashley,M,Harris,,0
12432,IN,,Jon,L,Sharma,,1
12433,IN,,Jon,,Shan,,0
12434,IN,,Ashley,,Martin,,2
12435,IN,,Jon,,Jai,,2
12436,IN,,Ashley,,Thompson,,1
12437,IN,,Jon,H,Pal,,2
12438,IN,,Jon,,Andersen,,0
12439,IN,,Jon,,Raje,,0
12440,IN,,Ashley,,Garcia,,0
12441,IN,,Ashley,,Martinez,,2
12442,IN,,Ashley,H,Robinson,,0
12443,IN,,Jon,,Chavez,,2
12444,IN,,Ashley,H,Clark,,2
12445,IN,,Ashley,E,Rodriguez,,1
12446,IN,,Jon,L,Chander,,0
12447,IN,,Ashley,L,Lewis,,0
12448,IN,,Jon,,Nara,,0
12449,IN,,Ashley,D,Lee,,0
12450,IN,,Ashley,D,Walker,,1
12451,IN,,Jose,R,Muñoz,,0
12452,IN,,Jon,,Rai,,0
12453,IN,,Jon,,Nath,,0
12454,IN,,Ashley,A,Hall,,2
12455,IN,,Sarah,D,Smith,,0
12456,IN,,Jon,,Goel,,1
12457,IN,,Jon,G,Becker,,0
12458,IN,,Sarah,E,Johnson,,2
12459,IN,,Sarah,N,Williams,,0
12460,IN,,Sarah,T,Jones,,0
12461,IN,,Sarah,M,Brown,,0
12462,IN,,Sarah,V,Davis,,2
12463,IN,,Sarah,,Miller,,0
12464,IN,,Alejandro,P,Zhang,,1
12465,IN,,Sarah,C,Wilson,,2
12466,IN,,Sarah,,Moore,,2
12467,IN,,Alejandro,,Wang,,0
12468,IN,,Alejandro,,Chen,,0
12469,IN,,Sarah,,Taylor,,1
12470,IN,,Alejandro,A,Li,,0
12471,IN,,Jon,,Alonso,,0
12472,IN,,Alejandro,R,Liu,,0
12473,IN,,Sarah,T,Anderson,,2
12474,IN,,Sarah,F,Thomas,,0
12475,IN,,Sarah,P,Jackson,,1
12476,IN,,Sarah,,White,,0
12477,IN,,Alejandro,M,Yang,,0
12478,IN,,Alejandro,,Huang,,1
12479,IN,,Alejandro,,Wu,,0
12480,IN,,Sarah,,Harris,,1
12481,IN,,Alejandro,L,Lin,,0
12482,IN,,Sarah,,Thompson,,0
12483,IN,,Sarah,,Garcia,,0
12484,IN,,Sarah,S,Martinez,,0
12485,IN,,Alejandro,A,Zhou,,2
12486,IN,,Sarah,A,Robinson,,0
12487,IN,,Alejandro,W,Ye,,0
12488,IN,,Alejandro,C,Zhao,,1
12489,IN,,Sarah,,Clark,,2
12490,IN,,Sarah,K,Rodriguez,,2
12491,IN,,Sarah,E,Lewis,,1
12492,IN,,Alejandro,,Lu,,0
12493,IN,,Alejandro,R,Xu,,1
12494,IN,,Sarah,M,Lee,,0
12495,IN,,Madison,,Washington,,0
12496,IN,,Juan,A,Romero,,0
12497,IN,,Alejandro,B,Sun,,0
12498,IN,,Alejandro,E,Zhu,,0
12499,IN,,Madison,,Butler,,2
12500,IN,,Madison,J,Simmons,,0
12501,IN,,Alejandro,P,Gao,,1
12502,IN,,Madison,,Foster,,0
12503,IN,,Madison,T,Gonzales,,1
12504,IN,,Alejandro,L,Ma,,0
12505,IN,,Madison,J,Bryant,,1
12506,IN,,Alejandro,W,Liang,,2
12507,IN,,Alejandro,,Guo,,1
12508,IN,,Madison,,Alexander,,1
12509,IN,,Madison,,Russell,,0
12510,IN,,Madison,A,Griffin,,1
12511,IN,,Alejandro,K,Zheng,,0
12512,IN,,Madison,,Hayes,,0
12513,IN,,Alejandro,,Hu,,1
12514,IN,,James,Garner,Ptaszynski,,2
12515,IN,,Samantha,S,Bennett,,0
12516,IN,,Alejandro,J,Cai,,0
12517,IN,,Samantha,L,Wood,,0
12518,IN,,Alejandro,J,Zeng,,1
12519,IN,,Samantha,J,Barnes,,1
12520,IN,,Alejandro,H,She,,1
12521,IN,,Alejandro,,Deng,,0
12522,IN,,Samantha,R,Ross,,2
12523,IN,,Samantha,M,Henderson,,0
12524,IN,,Samantha,C,Coleman,,0
12525,IN,,Alejandro,J,Shen,,1
12526,IN,,Samantha,,Jenkins,,0
12527,IN,,Alejandro,,Xie,,0
12528,IN,,Alejandro,L,Tang,,0
12529,IN,,Samantha,F,Perry,,0
12530,IN,,Alejandro,J,Xu,,1
12531,IN,,Samantha,,Powell,,0
12532,IN,,Alejandro,K,Luo,,1
12533,IN,,Samantha,,Long,,0
12534,IN,,Alejandro,J,Yuan,,0
12535,IN,,Samantha,,Patterson,,2
12536,IN,,Samantha,,Hughes,,0
12537,IN,,Alejandro,,Kumar,,1
12538,IN,,Jaime,A,Gutierrez,,0
12539,IN,,Alejandro,,Lal,,0
12540,IN,,Alejandro,T,Sharma,,2
12541,IN,,Alejandro,,Shan,,0
12542,IN,,Samantha,V,Simmons,,0
12543,IN,,Sam,J,Foster,,0
12544,IN,,Samantha,,Gonzales,,2
12545,IN,,Samantha,,Bryant,,2
12546,IN,,Wilson,C,Pais,,0
12547,IN,,Samantha,N,Alexander,,2
12548,IN,,Alejandro,B,Andersen,,1
12549,IN,,Samantha,,Russell,,0
12550,IN,,Samantha,,Griffin,,0
12551,IN,,Samantha,A,Diaz,,2
12552,IN,,Stuart,W,Railson,,1
12553,IN,,Alejandro,F,Chavez,,0
12554,IN,,Alejandro,M,Chander,,2
12555,IN,,Samantha,,Hayes,,2
12556,IN,,Ashley,H,Price,,0
12557,IN,,Alejandro,S,Nara,,0
12558,IN,,Juan,M,Torres,,0
12559,IN,,Alejandro,R,Rai,,0
12560,IN,,Alejandro,J,Nath,,0
12561,IN,,Ashley,,Bennett,,1
12562,IN,,Ashley,,Wood,,0
12563,IN,,Ashley,J,Barnes,,0
12564,IN,,Alejandro,K,Goel,,0
12565,IN,,Alejandro,,Beck,,0
12566,IN,,Ashley,,Ross,,0
12567,IN,,Alejandro,E,Raji,,0
12568,IN,,Alejandro,R,Anand,,1
12569,IN,,Ashley,,Henderson,,1
12570,IN,,Clayton,,Zhang,,1
12571,IN,,Clayton,L,Wagner,,0
12572,IN,,Ashley,,Coleman,,2
12573,IN,,Ashley,,Jenkins,,0
12574,IN,,Ashley,R,Perry,,0
12575,IN,,Clayton,A,Chen,,2
12576,IN,,Clayton,F,Li,,1
12577,IN,,Josue,R,Dominguez,,0
12578,IN,,Clayton,L,Liu,,1
12579,IN,,Ashley,,Powell,,0
12580,IN,,Clayton,C,Yang,,1
12581,IN,,Ashley,,Long,,0
12582,IN,,Ashley,R,Patterson,,0
12583,IN,,Nuan,,Wu,,0
12584,IN,,Ashley,M,Hughes,,1
12585,IN,,Ashley,J,Flores,,1
12586,IN,,Clayton,M,Lin,,0
12587,IN,,Ashley,,Washington,,0
12588,IN,,Clayton,,Zhou,,0
12589,IN,,Clayton,A,Ye,,2
12590,IN,,Ashley,A,Butler,,1
12591,IN,,Ashley,R,Simmons,,0
12592,IN,,Clayton,,Zhao,,0
12593,IN,,Ashley,C,Foster,,0
12594,IN,,Ashley,C,Gonzales,,1
12595,IN,,Clayton,L,Lu,,0
12596,IN,,Ashley,J,Bryant,,2
12597,IN,,Ashley,J,Alexander,,1
12598,IN,,Clayton,,Xu,,2
12599,IN,,Ashley,,Russell,,2
12600,IN,,Damien,,Lal,,0
12601,IN,,Jarred,K,Gill,,2
12602,IN,,Clayton,,Sun,,1
12603,IN,,Ashley,,Griffin,,0
12604,IN,,Ashley,C,Diaz,,0
12605,IN,,Clayton,M,Zhu,,0
12606,IN,,Ashley,P,Hayes,,0
12607,IN,,Clayton,C,Gao,,0
12608,IN,,Sarah,C,Price,,0
12609,IN,,Nuan,,Ma,,1
12610,IN,,Clayton,E,Liang,,0
12611,IN,,Clayton,J,Guo,,0
12612,IN,,Sarah,,Bennett,,1
12613,IN,,Clayton,,He,,0
12614,IN,,Nuan,,Zheng,,2
12615,IN,,Sarah,L,Wood,,0
12616,IN,,Sarah,J,Barnes,,0
12617,IN,,Sarah,L,Ross,,0
12618,IN,,Sarah,M,Henderson,,0
12619,IN,,Clayton,K,Cai,,2
12620,IN,,Sarah,S,Coleman,,2
12621,IN,,Juan,P,Vazquez,,0
12622,IN,,Clayton,,Zeng,,1
12623,IN,,Sarah,M,Perry,,2
12624,IN,,Clayton,,She,,0
12625,IN,,Sarah,H,Powell,,0
12626,IN,,Clayton,G,Deng,,0
12627,IN,,Sarah,,Long,,0
12628,IN,,Clayton,,Stone,,0
12629,IN,,Sarah,G,Patterson,,0
12630,IN,,Clayton,,Xie,,1
12631,IN,,Sarah,L,Hughes,,1
12632,IN,,Clayton,,Tang,,0
12633,IN,,Clayton,W,Xu,,0
12634,IN,,Sarah,,Flores,,1
12635,IN,,Sarah,C,Washington,,2
12636,IN,,Sarah,,Butler,,1
12637,IN,,Sarah,V,Simmons,,2
12638,IN,,Nuan,,Yuan,,0
12639,IN,,Clayton,,Kumar,,0
12640,IN,,Sarah,,Gonzales,,0
12641,IN,,Sarah,,Bryant,,1
12642,IN,,Josue,A,Blanco,,0
12643,IN,,Clayton,D,Sharma,,0
12644,IN,,Sarah,,Alexander,,1
12645,IN,,Clayton,,Shan,,0
12646,IN,,Clayton,,Jai,,2
12647,IN,,Sarah,L,Russell,,0
12648,IN,,Clayton,,Pal,,2
12649,IN,,Sarah,,Griffin,,2
12650,IN,,Sarah,,Diaz,,2
12651,IN,,Clayton,,Andersen,,0
12652,IN,,Elizabeth,J,Price,,0
12653,IN,,Clayton,P,Raje,,2
12654,IN,,Clayton,,Chavez,,0
12655,IN,,Elizabeth,,Bradley,,1
12656,IN,,Elizabeth,D,Wood,,1
12657,IN,,Elizabeth,J,Barnes,,0
12658,IN,,Elizabeth,E,Ross,,1
12659,IN,,Clayton,,Nara,,0
12660,IN,,Elizabeth,,Henderson,,0
12661,IN,,Juan,,Serrano,,0
12662,IN,,Clayton,K,Rai,,0
12663,IN,,Clayton,,Nath,,0
12664,IN,,Elizabeth,,Coleman,,0
12665,IN,,Elizabeth,I,Jenkins,,1
12666,IN,,Clayton,,Goel,,0
12667,IN,,Elizabeth,,Perry,,1
12668,IN,,Elizabeth,K,Powell,,0
12669,IN,,Clayton,,Beck,,1
12670,IN,,Elizabeth,F,Long,,2
12671,IN,,Clayton,,Raji,,0
12672,IN,,Clayton,,Anand,,0
12673,IN,,Omar,S,Zhang,,0
12674,IN,,Elizabeth,E,Patterson,,1
12675,IN,,Omar,D,Wang,,2
12676,IN,,Elizabeth,,Hughes,,0
12677,IN,,Omar,J,Chen,,0
12678,IN,,Omar,,Li,,2
12679,IN,,Elizabeth,,West,,2
12680,IN,,Juan,,Ramos,,0
12681,IN,,Omar,L,Liu,,0
12682,IN,,Omar,,Yang,,0
12683,IN,,Elizabeth,M,Butler,,0
12684,IN,,Elizabeth,A,Simmons,,2
12685,IN,,Omar,C,Huang,,2
12686,IN,,Omar,,Lin,,2
12687,IN,,Elizabeth,E,Gonzales,,0
12688,IN,,Omar,L,Zhou,,1
12689,IN,,Elizabeth,,Bryant,,2
12690,IN,,Elizabeth,,Alexander,,2
12691,IN,,Omar,,Ye,,1
12692,IN,,Elizabeth,A,Russell,,1
12693,IN,,Omar,,Zhao,,1
12694,IN,,Elizabeth,L,Griffin,,1
12695,IN,,Elizabeth,T,Diaz,,0
12696,IN,,Oscar,,Lu,,0
12697,IN,,Elizabeth,L,Hayes,,0
12698,IN,,Kayla,,Price,,1
12699,IN,,Omar,A,Xu,,0
12700,IN,,Kayla,,Bennett,,0
12701,IN,,Jose,,Carlson,,0
12702,IN,,Omar,D,Sun,,1
12703,IN,,Kayla,L,Wood,,1
12704,IN,,Omar,,Zhu,,0
12705,IN,,Kayla,,Barnes,,0
12706,IN,,Omar,,Gao,,1
12707,IN,,Omar,I,Ma,,0
12708,IN,,Kayla,L,Ross,,1
12709,IN,,Kayla,,Henderson,,2
12710,IN,,Kayla,L,Coleman,,0
12711,IN,,Omar,,Liang,,0
12712,IN,,Kayla,A,Jenkins,,0
12713,IN,,Kayla,A,Powell,,0
12714,IN,,Omar,,He,,1
12715,IN,,Kayla,W,Long,,1
12716,IN,,Kayla,B,Patterson,,2
12717,IN,,Omar,C,Zheng,,1
12718,IN,,Omar,S,Hu,,0
12719,IN,,Omar,M,Cai,,1
12720,IN,,Kayla,,Hughes,,0
12721,IN,,Juan,R,Suarez,,0
12722,IN,,Omar,,Zeng,,1
12723,IN,,Kayla,O,Flores,,1
12724,IN,,Omar,K,She,,1
12725,IN,,Omar,,Deng,,0
12726,IN,,Kayla,E,Washington,,1
12727,IN,,Kayla,J,Butler,,1
12728,IN,,Kayla,D,Simmons,,0
12729,IN,,Kayla,,Foster,,0
12730,IN,,Omar,L,Tang,,0
12731,IN,,Kayla,,Gonzales,,2
12732,IN,,Kayla,C,Bryant,,0
12733,IN,,Kayla,,Alexander,,1
12734,IN,,Omar,R,Xu,,0
12735,IN,,Kayla,B,Russell,,0
12736,IN,,Omar,C,Yuan,,2
12737,IN,,Kayla,,Griffin,,0
12738,IN,,Omar,E,Kumar,,2
12739,IN,,Kayla,E,Diaz,,1
12740,IN,,Kayla,,Hayes,,1
12741,IN,,Alexis,E,Price,,0
12742,IN,,Juan,R,Sanz,,0
12743,IN,,Omar,S,Lal,,0
12744,IN,,Alexis,,Bennett,,0
12745,IN,,Alexis,A,Wood,,0
12746,IN,,Alexis,J,Barnes,,0
12747,IN,,Omar,R,Sharma,,1
12748,IN,,Alexis,L,Ross,,2
12749,IN,,Alexis,,Henderson,,0
12750,IN,,Omar,,Shan,,2
12751,IN,,Alexis,M,Coleman,,0
12752,IN,,Omar,M,Jai,,1
12753,IN,,Omar,,Pal,,0
12754,IN,,Alexis,,Jenkins,,0
12755,IN,,Omar,L,Andersen,,2
12756,IN,,Alexis,S,Perry,,1
12757,IN,,Alexis,M,Powell,,2
12758,IN,,Omar,R,Raje,,0
12759,IN,,Alexis,,Long,,1
12760,IN,,Omar,M,Chande,,0
12761,IN,,Omar,W,Chander,,0
12762,IN,,Alexis,,Patterson,,1
12763,IN,,Alexis,B,Hughes,,0
12764,IN,,Alexis,,Flores,,0
12765,IN,,Omar,J,Nara,,1
12766,IN,,Alexis,,Washington,,0
12767,IN,,Juan,,Rubio,,2
12768,IN,,Omar,G,Rai,,0
12769,IN,,Alexis,,Butler,,0
12770,IN,,Alexis,,Simmons,,0
12771,IN,,Omar,F,Nath,,0
12772,IN,,Alexis,,Foster,,0
12773,IN,,Omar,M,Goel,,0
12774,IN,,Alexis,,Gonzales,,0
12775,IN,,Omar,,Black,,0
12776,IN,,Omar,,Raji,,2
12777,IN,,Alexis,A,Bryant,,1
12778,IN,,Alexis,L,Alexander,,1
12779,IN,,Omar,,Anand,,1
12780,IN,,Alexis,L,Russell,,2
12781,IN,,Rafael,E,Zhang,,1
12782,IN,,Alexis,S,Griffin,,0
12783,IN,,Alexis,,Diaz,,0
12784,IN,,Rafael,J,Wang,,0
12785,IN,,Rafael,R,Chen,,2
12786,IN,,Alexis,,Hayes,,1
12787,IN,,Julian,,Price,,1
12788,IN,,Rafael,M,Li,,0
12789,IN,,Janice,,Bennett,,1
12790,IN,,Rafael,M,Liu,,2
12791,IN,,Rafael,A,Yang,,0
12792,IN,,Gregory,R,Winston,,0
12793,IN,,Rafael,D,Huang,,0
12794,IN,,Rafael,,Wu,,2
12795,IN,,Abigail,,Barnes,,1
12796,IN,,Abigail,I,Ross,,2
12797,IN,,Abigail,R,Henderson,,2
12798,IN,Ms.,Abigail,C,Coleman,,0
12799,IN,,Francisco,,Javier Castrejón,,2
12800,IN,,Rafael,,Lin,,0
12801,IN,,Abigail,M,Perry,,0
12802,IN,,Oscar,L,Foster,,0
12803,IN,,Rafael,A,Zhou,,0
12804,IN,,Oscar,H,Gonzales,,0
12805,IN,,Oscar,C,Bryant,,2
12806,IN,,Rafael,V,Ye,,1
12807,IN,,Oscar,M,Alexander,,0
12808,IN,,Oscar,A,Russell,,0
12809,IN,,Oscar,F,Griffin,,1
12810,IN,,Rafael,,Zhao,,0
12811,IN,,Rafael,J,Lu,,0
12812,IN,,Rafael,A,Xu,,1
12813,IN,,Oscar,,Hayes,,1
12814,IN,,Trevor,M,Price,,0
12815,IN,,Rafael,,Sun,,0
12816,IN,,Trevor,,Wood,,1
12817,IN,,Rafael,,Zhu,,0
12818,IN,,Trevor,J,Barnes,,1
12819,IN,,Rafael,R,Gao,,1
12820,IN,,Trevor,L,Ross,,2
12821,IN,,Rafael,T,Ma,,0
12822,IN,,Trevor,A,Henderson,,0
12823,IN,,Trevor,C,Coleman,,1
12824,IN,,Trevor,,Jenkins,,1
12825,IN,,Rafael,R,Liang,,0
12826,IN,,Trevor,E,Perry,,1
12827,IN,,Rafael,,He,,0
12828,IN,,Trevor,C,Powell,,0
12829,IN,,Trevor,,Long,,1
12830,IN,,Trevor,J,Patterson,,0
12831,IN,,Rafael,J,Hu,,0
12832,IN,,Rafael,A,Cai,,0
12833,IN,,Robyn,,Gomez,,0
12834,IN,,Rafael,,Zeng,,2
12835,IN,,Trevor,L,Hughes,,0
12836,IN,,Trevor,,Flores,,0
12837,IN,,Rafael,I,She,,1
12838,IN,,Trevor,,Washington,,1
12839,IN,,Rafael,M,Deng,,0
12840,IN,,Trevor,,Butler,,1
12841,IN,,Trevor,,Simmons,,0
12842,IN,,Rafael,J,Shen,,0
12843,IN,,Trevor,J,Foster,,1
12844,IN,,Trevor,K,Gonzales,,0
12845,IN,,Rafael,M,Xie,,0
12846,IN,,Trevor,,Bryant,,1
12847,IN,,Trevor,G,Alexander,,0
12848,IN,,Rafael,A,Tang,,1
12849,IN,,Trevor,,Russell,,0
12850,IN,,Rafael,N,Xu,,0
12851,IN,,Rafael,A,Luo,,1
12852,IN,,Trevor,B,Diaz,,2
12853,IN,,Trevor,A,Harrison,,2
12854,IN,,Rafael,J,Yuan,,1
12855,IN,,Tristan,L,Price,,2
12856,IN,,Tristan,L,Bennett,,1
12857,IN,,Tristan,M,Wood,,1
12858,IN,,Rafael,L,Kumar,,0
12859,IN,,Robyn,I,Ruiz,,0
12860,IN,,Rafael,W,Lal,,0
12861,IN,,Rafael,B,Sharma,,0
12862,IN,,Tristan,T,Barnes,,1
12863,IN,,Tristan,,Ross,,2
12864,IN,,Rafael,A,Shan,,0
12865,IN,,Tristan,,Henderson,,0
12866,IN,,Rafael,L,Jai,,2
12867,IN,,Tristan,,Coleman,,0
12868,IN,,Tristan,R,Jenkins,,0
12869,IN,,Tristan,G,Perry,,0
12870,IN,,Tristan,G,Powell,,0
12871,IN,,Rafael,J,Pal,,2
12872,IN,,Tristan,,Long,,1
12873,IN,,Tristan,,Patterson,,0
12874,IN,,Tristan,,Hughes,,1
12875,IN,,Tristan,L,Flores,,0
12876,IN,,Rafael,E,Andersen,,1
12877,IN,,Rafael,M,Raje,,2
12878,IN,,Tristan,A,Washington,,0
12879,IN,,Rafael,,Chande,,0
12880,IN,,Tristan,,Butler,,0
12881,IN,,Rafael,J,Nara,,1
12882,IN,,Tristan,,Foster,,2
12883,IN,,Robyn,Z,Diaz,,0
12884,IN,,Rafael,H,Rai,,0
12885,IN,,Tristan,J,Gonzales,,0
12886,IN,,Tristan,L,Bryant,,0
12887,IN,,Tristan,P,Alexander,,0
12888,IN,,Tristan,,Russell,,0
12889,IN,,Rafael,,Nath,,1
12890,IN,,Rafael,J,Goel,,0
12891,IN,,Tristan,,Diaz,,0
12892,IN,,Rafael,,Black,,0
12893,IN,,Tristan,E,Hayes,,0
12894,IN,,Aidan,,Bennett,,0
12895,IN,,Rafael,C,Raji,,0
12896,IN,,Aidan,,Wood,,1
12897,IN,,Rafael,,Anand,,0
12898,IN,,Jaclyn,,Zhang,,0
12899,IN,,Jaclyn,M,Wang,,0
12900,IN,,Jaclyn,C,Chen,,2
12901,IN,,Aidan,,Barnes,,0
12902,IN,,Aidan,D,Ross,,0
12903,IN,,Jaclyn,,Li,,0
12904,IN,,Jaclyn,,Liu,,0
12905,IN,,Aidan,,Henderson,,0
12906,IN,,Aidan,L,Coleman,,1
12907,IN,,Aidan,,Jenkins,,0
12908,IN,,Jaclyn,,Yang,,0
12909,IN,,Aidan,O,Perry,,0
12910,IN,,Aidan,,Powell,,2
12911,IN,,Jaclyn,,Huang,,0
12912,IN,,Aidan,J,Long,,1
12913,IN,,Aidan,B,Patterson,,2
12914,IN,,Aidan,E,Hughes,,0
12915,IN,,Jaclyn,,Wu,,0
12916,IN,,Aidan,,Flores,,1
12917,IN,,Aidan,,Washington,,0
12918,IN,,Aidan,B,Butler,,1
12919,IN,,Jaclyn,,Lin,,2
12920,IN,,Jaclyn,C,Zhou,,1
12921,IN,,Jaclyn,,Ye,,2
12922,IN,,Aidan,,Simmons,,0
12923,IN,,Aidan,,Foster,,0
12924,IN,,Aidan,G,Gonzales,,0
12925,IN,,Jaclyn,D,Zhao,,1
12926,IN,,Aidan,R,Bryant,,0
12927,IN,,Aidan,,Alexander,,0
12928,IN,,Jaclyn,D,Lu,,2
12929,IN,,Jaclyn,,Xu,,1
12930,IN,,Aidan,,Russell,,0
12931,IN,,Robyn,M,Alvarez,,2
12932,IN,,Jaclyn,,Sun,,1
12933,IN,,Aidan,A,Griffin,,0
12934,IN,,Aidan,L,Diaz,,1
12935,IN,,Jaclyn,A,Zhu,,0
12936,IN,,Aidan,,Hayes,,0
12937,IN,,Jaclyn,,Gao,,0
12938,IN,,Deb,,Price,,1
12939,IN,,Jaclyn,,Ma,,0
12940,IN,,Dakota,D,Bradley,,1
12941,IN,,Dakota,N,Wood,,1
12942,IN,,Jaclyn,,Liang,,2
12943,IN,,Dakota,,Barnes,,1
12944,IN,,Dakota,,Ross,,0
12945,IN,,Jaclyn,,Guo,,0
12946,IN,,Dakota,M,Henderson,,1
12947,IN,,Jaclyn,,He,,0
12948,IN,,Dakota,D,Jenkins,,0
12949,IN,,Jaclyn,F,Zheng,,2
12950,IN,,Dakota,,Perry,,1
12951,IN,,Dakota,L,Powell,,2
12952,IN,,Jaclyn,,Cai,,0
12953,IN,,Dakota,N,Long,,0
12954,IN,,Dakota,M,Patterson,,1
12955,IN,,Robyn,M,Jimenez,,0
12956,IN,,Jaclyn,R,Zeng,,0
12957,IN,,Deb,,Hughes,,0
12958,IN,,Dakota,,Flores,,0
12959,IN,,Jaclyn,G,She,,0
12960,IN,,Jaclyn,A,Shen,,0
12961,IN,,Carol,K,Washington,,2
12962,IN,,Dakota,,Butler,,0
12963,IN,,Jaclyn,,Xie,,1
12964,IN,,Dakota,T,Simmons,,1
12965,IN,,Jaclyn,K,Tang,,0
12966,IN,,Deb,,Foster,,0
12967,IN,,Jaclyn,L,Xu,,1
12968,IN,,Dakota,T,Gonzales,,2
12969,IN,,Dakota,L,Bryant,,0
12970,IN,,Jaclyn,,Luo,,2
12971,IN,,Jaclyn,,Yuan,,2
12972,IN,,Dakota,,Alexander,,0
12973,IN,,Jaclyn,,Kumar,,0
12974,IN,,Dakota,A,Russell,,1
12975,IN,,Jaclyn,M,Lal,,0
12976,IN,,Dakota,,Griffin,,1
12977,IN,,Jaclyn,C,Sharma,,1
12978,IN,,Dakota,,Diaz,,1
12979,IN,,Jaclyn,,Shan,,0
12980,IN,,Emily,A,Price,,1
12981,IN,,Jaclyn,,Jai,,0
12982,IN,,Jaclyn,,Pal,,1
12983,IN,,Jaclyn,,Andersen,,2
12984,IN,,Emily,A,Bennett,,1
12985,IN,,Emily,,Wood,,0
12986,IN,,Emily,G,Barnes,,0
12987,IN,,Jaclyn,S,Chande,,0
12988,IN,,Emily,A,Ross,,0
12989,IN,,Jaclyn,A,Chander,,1
12990,IN,,Jaclyn,M,Nara,,2
12991,IN,,Emily,,Coleman,,1
12992,IN,,Robyn,,Munoz,,0
12993,IN,,Jaclyn,I,Rai,,2
12994,IN,,Emily,,Jenkins,,2
12995,IN,,Emily,F,Perry,,0
12996,IN,,Emily,A,Powell,,1
12997,IN,,Jaclyn,,Becker,,2
12998,IN,,Emily,L,Long,,1
12999,IN,,Jaclyn,,Raji,,2
13000,IN,,Emily,,Patterson,,2
13001,IN,,Emily,,Hughes,,0
13002,IN,,Jaclyn,D,Ferrier,,0
13003,IN,,Emily,,Flores,,1
13004,IN,,Emily,,Washington,,0
13005,IN,,Emily,M,Butler,,0
13006,IN,,Emily,,Simmons,,1
13007,IN,,Tamara,L,Wang,,0
13008,IN,,Emily,,Foster,,0
13009,IN,,Emily,P,Gonzales,,2
13010,IN,,Emily,,Bryant,,1
13011,IN,,Emily,L,Alexander,,0
13012,IN,,Tamara,,Chen,,1
